Location
1200    FEDERAL                      AV
CARONDELET                   ST
11000    MCCORMICK                    ST
700 S  FIGUEROA                     ST
11400    HATTERAS                     ST
1300    LINWOOD                      AV
3000 W  60TH                         ST
5800    HAROLD                       WY
9600    MASON                        AV
12800    DE GARMO                     AV
500 S  HOBART                       BL
1100 S  GRAND                        AV
4100    HALLDALE                     AV
GRAND
100 W  66TH                         ST
WILLIS
800    LINDA FLORA                  DR
2400    SAN MARCO                    DR
7600    BEVERLY                      BL
4900    TOPANGA CANYON               BL
4200 S  WESTERN                      AV
MOTT
1700 W  51ST                         ST
300 E  CENTURY                      BL
7TH
12300    VENICE                       BL
1600    ISLAND                       AV
7100    MILWOOD                      AV
10300    CANOGA                       AV
4900 W  ADAMS                        BL
12300    MONTANA                      AV
PARTHENIA                    ST
6TH                          ST
300    MIRALESTE                    DR
11800    WILSHIRE                     BL
5800 W  CENTURY                      BL
1300    CASIANO                      RD
7000    TROLLEYWAY                   ST
12300    WILSHIRE                     BL
7100    JORDAN                       AV
3100 W  77TH                         ST
3RD
13700 S  VERMONT                      AV
500    HILL OAK                     DR
11200    LAUREL CANYON                BL
15300    RAYMER                       ST
800    CYNTHIA                      AV
7400    RESEDA                       BL
10800    SANTA MONICA                 BL
1100    ALAMEDA                      ST
400 W  79TH                         ST
COMPTON
1300 N  ALVARADO                     ST
AVALON                       BL
3700    CAHUENGA                     BL
1400 S  LORENA                       ST
1000    LEIGHTON                     AV
1500 E  WASHINGTON                   BL
18700    LOS ALIMOS                   ST
4500    3RD                          AV
GRAPE                        ST
7900    LAUREL CANYON                BL
QUEENSLAND                   ST
BURBANK                      BL
6100 W  SUNSET                       BL
400    MOUNT WASHINGTON             DR
4900    6TH                          AV
1000 S  VICTORIA                     AV
7200 S  BROADWAY
6TH                          ST
300 S  VIRGIL                       AV
97TH                         ST
3300    CLERENDON                    RD
SUNSET
500    LOMA                         DR
14500    BLEDSOE                      ST
22600    CASS                         AV
11700 W  OLYMPIC                      BL
2800    WESTWOOD                     BL
6000 W  SUNSET                       BL
7300    MELROSE                      AV
19800    RINALDI                      ST
9100    AVALON                       BL
19300    VICTORY                      BL
100 W  84TH                         ST
1200    CHEROKEE                     AV
1800    MALCOLM                      AV
6100    DENNY                        AV
8600    VALJEAN                      AV
8800    EVANVIEW                     DR
1300 W  SUNSET                       BL
2200 S  HARVARD                      BL
500 S  SPRING                       ST
100    WORLD                        WY
4200 E  ABNER                        ST
11500 W  SUNSET                       BL
600    TRACTION                     AV
1400 E  48TH                         ST
1900 W  LANDA                        ST
MANHATTAN                    PL
18300    OXNARD                       ST
600 W  82ND                         ST
900 W  41ST                         DR
21300    ERWIN                        ST
600    ROSEMONT                     AV
VENICE                       BL
12000    ALLEGHENY                    ST
ARLINGTON                    AV
7900 S  GRAND                        AV
1300 W  8TH                          ST
2500 W  AVENUE 33
3300 S  LA CIENEGA                   PL
200 W  5TH                          ST
INGRAHAM
3600 E  OLYMPIC                      BL
7900    WOODMAN                      AV
15300 S  VERMONT                      AV
1300 S  VERMONT                      AV
9100    LOYOLA                       BL
12800    RUBENS                       AV
1000 E  7TH                          ST
4500 W  HOLLYWOOD                    BL
1300 W  37TH                         PL
21000    SATICOY                      ST
1400 W  90TH                         PL
2200 E  7TH                          ST
1600    BELOIT                       AV
2000 W  SUNSET                       BL
700 E  87TH                         PL
14800    ROSCOE                       BL
1500 N  SAINT ANDREWS                PL
10300    AVALON                       BL
900 W  76TH                         ST
1000 N  HOOVER                       ST
11100    VENICE                       BL
700 W  165TH                        PL
7300    ALABAMA                      AV
400 E  41ST                         ST
1000 W  46TH                         ST
100 E  67TH                         ST
92ND                         ST
4600    ELLENITA                     AV
1100    WATERLOO                     ST
2800 W  42ND                         ST
8800    GUTHRIE                      AV
600 N  ALEXANDRIA                   AV
11700    BRADDOCK                     DR
10300    LEV                          AV
1100 N  AVALON                       BL
6600    NAGLE                        AV
6000    WOODLAND VIEW                DR
WOODMAN
100 W  85TH                         PL
5900    VENICE                       BL
4700    DON ZAREMBO                  DR
3700    CHESAPEAKE                   AV
CROESUS                      AV
4600    COLFAX                       AV
100 S  VENICE                       BL
15300    MULHOLLAND                   DR
6100 W  CENTURY                      BL
2700    MANITOU                      AV
6500    GRAVES                       AV
1200    LODI                         PL
1800 S  HARVARD                      BL
7800    LANKERSHIM                   BL
1000 E  34TH                         ST
GLENOAKS                     BL
4200    WOODLAWN                     AV
3200    MOTOR                        AV
2600 S  PACIFIC                      AV
HOLLYWOOD
2700    FRANCIS                      AV
1300 S  OGDEN                        DR
300 S  OCCIDENTAL                   BL
200    LINCOLN                      BL
6TH                          ST
18400    PRAIRIE                      ST
W  22ND                         ST
4400    3RD                          AV
2100 W  MANCHESTER                   AV
5200    HUNTINGTON DR
100 E  109TH                        ST
SPAULDING
11000    LORNE                        ST
5300 S  VERMONT                      AV
12700    MILLENNIUM                   DR
600    SILVER LAKE                  BL
2500    LANCASTER                    AV
300 N  CROFT                        AV
4900    EAGLE ROCK                   BL
300 N  MALGREN                      AV
18500    DEVONSHIRE                   ST
SHERMAN                      WY
3700 S  LA BREA                      AV
1400 S  WESTGATE                     AV
4400 W  3RD                          ST
11TH                         ST
4000    COCO                         AV
200 S  HARVARD                      BL
100 S  FIGUEROA                     ST
1800    INDUSTRIAL                   ST
1500    5TH                          AV
4500    VAN NUYS                     BL
500 W  87TH                         ST
7000    OAKDALE                      AV
900 E  2ND                          ST
5500    WESTLAWN                     AV
1200    CRYSTAL                      ST
S  HOOVER                       ST
200 N  UNION                        AV
1700 W  80TH                         ST
900 N  MAIN                         ST
1100    LE GRAY                      AV
18700    DEVONSHIRE                   ST
8000 S  VERMONT                      AV
4300    INGLEWOOD                    BL
11700    WILSHIRE                     BL
600 W  7TH                          ST
23700    LADRILLO                     ST
6700    WOODMAN                      AV
7900 W  SUNSET                       BL
1100    GLENDALE                     BL
9000    WOODMAN                      AV
PARTHENIA                    ST
JEFFERSON                    BL
9600 W  PICO                         BL
3700    GLENDON                      AV
1600 E  MARTIN LUTHER KING JR        BL
10900    WEYBURN                      AV
4600 N  LANKERSHIM                   BL
6800    RHEA                         AV
E  85TH                         ST
DAHLIA
GOWER                        ST
800 N  HIGHLAND                     AV
49TH                         ST
5100    COLFAX                       AV
5800 S  OLIVE                        ST
6200    BECK                         AV
1400    VENICE                       BL
4500    ROSEWOOD                     AV
OLYMPIC                      BL
12200    EXPOSITION                   BL
900 W  VERNON                       AV
2800 S  REDONDO                      BL
HOLLYWOOD
500    SAN BENITO                   ST
23100    AVENUE SAN LUIS
2600    COLORADO                     BL
2800 E  1ST                          ST
9200 S  HOOVER                       ST
1400 W  90TH                         PL
55TH                         ST
1800    CHICKASAW                    AV
8000    VAN NUYS                     BL
100    THE GROVE                    DR
11800 W  RIVERSIDE                    DR
3500 W  6TH                          ST
10000    KESTER                       AV
6TH                          ST
1000 E  84TH                         ST
10500    TOPANGA CANYON               BL
8200    TOPANGA CANYON               BL
400 S  SERRANO                      AV
900 N  HUDSON                       AV
7200 S  VERMONT                      AV
1900 W  42ND                         PL
6000 W  CENTER                       DR
8300    TAMPA                        AV
14800    ROSCOE                       BL
6100    WESTCHESTER                  PK
10800    NETTLETON                    ST
8100    BILLOWVISTA                  DR
8800    ILEX                         AV
1700 W  GAGE                         AV
9400 S  FIGUEROA                     ST
10400 N  SEPULVEDA                    BL
9800    HOLMES                       AV
SHERMAN                      WY
300 W  45TH                         ST
18300    VENTURA                      BL
10600    LOUISE                       AV
ROXFORD                      AV
2500 W  2ND                          ST
6400    FALLBROOK                    AV
4500    COLDWATER CANYON             AV
7900    SELMA                        AV
15700    ARCHWOOD                     ST
1400    BROCKTON                     AV
5700 S  GRAMERCY                     PL
700 S  WINDSOR                      BL
6300    GLADE                        AV
4600 S  BROADWAY
1000 W  34TH                         ST
CRANER                       ST
500 W  60TH                         ST
5TH
ALLA                         RD
800 W  61ST                         ST
100 W  109TH                        ST
1800    VETERAN                      AV
VENICE                       BL
SHERMAN                      WY
8500    BEVERLY                      BL
6700    TOPANGA CANYON               BL
3700    RODERICK                     RD
3200 S  SEPULVEDA                    BL
200 S  WESTMORELAND                 AV
10400    ANTWERP                      ST
3000    BUCKINGHAM                   RD
5200    BARKER                       DR
800 E  115TH                        ST
12400    CULVER                       BL
16500    SHERMAN                      WY
5000 W  SUNSET                       BL
600 E  5TH                          ST
LANKERSHIM                   BL
1500 S  BEACON                       ST
100 N  LA CIENEGA                   BL
BROADWAY
10600    ZELZAH                       AV
5900    CHULA VISTA                  WY
4400    CARTWRIGHT                   AV
8700    COSTELLO                     AV
1300 N  SIERRA BONITA                AV
600 E  89TH                         ST
6200 W  3RD                          ST
12000    RUNNYMEDE                    ST
CENTRAL                      AV
3100    DARWIN                       AV
300    CULVER                       BL
FARMDALE                     AV
LEIMERT
6600    TOPANGA CANYON               BL
400 W  FLORENCE                     AV
15200    GERMAIN                      ST
11800    SAN VICENTE                  BL
11100    BALBOA                       BL
9000    NORRIS                       AV
WEST                         BL
23300    SCHOENBORN                   ST
1100 N  FRIES                        AV
800 S  LONGWOOD                     AV
13600    VAUGHN                       ST
15400 W  VENTURA                      BL
21000    VICTORY                      BL
18000    VENTURA                      BL
1000 S  BURNSIDE                     AV
7800    WOODMAN                      AV
00    27TH                         AV
900    DOUGLAS                      ST
500 N  VERMONT                      AV
13800    PAXTON                       ST
15600    PARTHENIA                    ST
4400    ARLINGTON                    AV
7700    PASEO DEL REY
6900    SIMPSON                      AV
200 E  47TH                         PL
16000    DEVONSHIRE                   ST
9000    AIRPORT                      BL
58TH                         PL
5800 S  VERMONT                      AV
600 S  ALVARADO                     ST
11100    TUXFORD                      ST
100 W  84TH                         ST
ST ANDREWS                   PL
800 S  CARONDELET                   ST
4900 S  FIGUEROA                     ST
6600    LANKERSHIM                   BL
100 W  52ND                         ST
17TH                         ST
10500    RAINIER                      ST
VENICE
200 E  99TH                         ST
1400 S  GRAND                        AV
SATURN
11100    BORDEN                       AV
HALLDALE                     AV
2000 W  SLAUSON                      AV
500 S  CORONADO                     ST
200 E  82ND                         PL
600 S  SPRING                       ST
300    BELMONT                      AV
4000    NICOLET                      AV
1700 N  SYCAMORE                     AV
4100    SANTA ROSALIA                DR
LEIGHTON                     AV
6TH
8600    WYNGATE                      ST
400 N  ROSSMORE                     AV
1200    BLINN                        AV
3300    MANITOU                      AV
800 W  24TH                         ST
7700    VIA NAPOLI
2200 N  FIGUEROA                     ST
4000    LAUREL CANYON                BL
5800 S  VERMONT                      AV
1500 W  50TH                         ST
10000 N  SEPULVEDA                    BL
6600    ALDEA                        AV
ORANGE
2900    9TH                          AV
223RD                        ST
1700    LEIGHTON                     AV
5700 S  WILTON                       PL
1100 S  FAIRFAX                      AV
VERMONT                      AV
600 E  IMPERIAL                     HY
3800 W  SUNSET                       BL
1300 N  MC CADDEN                    PL
WASHINGTON
58TH                         ST
600 W  ROSECRANS                    AV
12100 W  VENTURA                      BL
15900    VANOWEN                      ST
1300    SANBORN                      AV
CHANDLER                     AV
1400 W  190TH                        ST
100    GLENDALE                     BL
6300    BALBOA                       BL
17100    SAN JOSE                     ST
67TH                         ST
1100    CRENSHAW                     BL
7800 S  FIGUEROA                     ST
600 W  42ND                         PL
3100    SAN FERNANDO                 RD
2500    LINCOLN                      BL
900 S  ARDMORE                      AV
2500    GRIFFITH PARK                BL
3700    SAWTELLE                     BL
14100    CALVERT                      ST
2300 S  CATALINA                     ST
14000 W  VENTURA                      BL
100    LUCAS                        AV
E  103RD                        ST
2400    SAWTELLE                     BL
63RD                         ST
200 N  FIGUEROA                     ST
6600    LINDENHURST                  AV
21500    DEVONSHIRE                   ST
600 W  97TH                         ST
1900    BEL AIR                      RD
3900    COCO                         AV
22400    ROSCOE                       BL
5700    VIRGINIA                     AV
PARK                         ST
1900 S  SHENANDOAH                   ST
5600    LANKERSHIM                   BL
800 W  53RD                         ST
10600    ANTWERP                      ST
800 E  33RD                         ST
2400 W  MARTIN LUTHER KING JR        BL
1600 E  103RD                        PL
3900    NICOLET                      AV
1300 E  41ST                         ST
4800 W  PICO                         BL
5100    WOODLAWN                     AV
4800    LINSCOTT                     PL
20800    JAN                          ST
21100    SHERMAN                      WY
800 W  95TH                         ST
6500    YUCCA                        ST
NOWITA
3800    DURAY                        PL
800 N  VERMONT                      AV
MARENGO
FLOWER
1100 E  40TH                         PL
1100 W  FLORENCE                     AV
70TH                         ST
47TH
8800    HALLDALE                     AV
1900 S  FIGUEROA                     ST
5500    CANOGA                       AV
2200    WESTWOOD                     BL
1400 S  GRAMERCY                     PL
5800    COMPTON                      AV
13500    PAXTON                       ST
1600    SILVER OAK                   TR
9400    VAN NUYS                     BL
1600 S  WESTGATE                     AV
3200 W  8TH                          ST
900 S  NORMANDIE                    AV
DEL VALLE
21400    ALAMO                        ST
4000 S  FIGUEROA                     ST
500 W  VERNON                       AV
5400 W  SUNSET                       BL
3800    POTOMAC                      AV
7000    LOS TILOS                    RD
13500    SHERMAN                      WY
5200    COLFAX                       AV
900 S  SOTO                         ST
200 E  103RD                        ST
1400    BRETT                        PL
REDONDO                      BL
S  SPAULDING                    AV
2500    LOMBARDY                     BL
BRONSON
SHIRLEY                      AV
57TH                         ST
800 N  LA BREA                      AV
2500    CRENSHAW                     BL
DISCOVERY
200    OCEAN FRONT                  WK
BARTON                       AV
DALMATIA
300 E  FLORENCE                     AV
6TH
3300    GRIFFITH                     AV
1700 W  52ND                         ST
1600 W  223RD                        ST
MANCHESTER                   AV
TIARA                        ST
1000 S  DACOTAH                      ST
21600    ERWIN                        ST
600 W  REDONDO BEACH                BL
5500    RESEDA                       BL
OREGON
1400    SUNNYSIDE                    TR
11800    BORDEN                       AV
1900 S  FIGUEROA                     ST
1600 W  7TH                          ST
700 N  HAYWORTH                     AV
4000    PALMWOOD                     DR
11900    AVON                         WY
7600    WILLOW GLEN                  RD
5400 W  HOLLYWOOD                    BL
10500    CROESUS                      AV
500 W  TEMPLE                       ST
700 W  30TH                         ST
6200    BECK                         AV
5700    WINNETKA                     AV
12500    VAN NUYS                     BL
2400    WALGROVE                     AV
6200    FULTON                       AV
6700    CLEON                        AV
CENTRAL                      AV
6500    PLATT                        AV
1900 S  OXFORD                       AV
5100 S  NORMANDIE                    AV
9900    TAMPA                        AV
300    WORLD                        WY
30TH                         ST
2200 N  NICHOLS CANYON               RD
1000 W  7TH                          ST
19100    INGOMAR                      ST
6600 W  86TH                         PL
25TH                         ST
4600 S  CROCKER
300 S  AVENUE 57
23700    VANOWEN                      ST
1400 E  92ND                         ST
S  7TH
100 E  3RD                          ST
200 S  SPRING                       ST
100 N  PLYMOUTH                     BL
BURBANK                      BL
6500 W  SUNSET                       BL
1200 E  45TH                         ST
1700 N  GOWER                        ST
900 S  OLIVE                        ST
19500    NORMANDIE                    AV
1200 N  HOOVER                       ST
VENTURA                      BL
11600    LERDO                        AV
5600    MELROSE                      AV
9900    TAMARACK                     AV
RESEDA                       BL
1100 N  KINGSLEY                     DR
3300 S  FIGUEROA                     ST
7600    LAUREL CANYON                BL
11700    VICTORY                      BL
8700    WHITE OAK                    AV
1300 E  21ST                         ST
1600 S  HOOVER                       ST
VENICE                       BL
3000 W  48TH                         ST
1200    MCCLELLAN                    DR
5700 S  FIGUEROA                     ST
9200    SEPULVEDA                    BL
500 N  COMMONWEALTH                 AV
2400    WORKMAN                      ST
12TH
WILLOUGHBY                   AV
700 S  BRISTOL                      AV
7TH
5200 S  MAIN                         ST
2900 S  SEPULVEDA                    BL
3100 S  BARRINGTON                   AV
2000    LAUREL CANYON                BL
10100    SAMOA                        AV
BLAKESLEE                    AV
SEPULVEDA                    BL
2300    CORAL                        ST
13500    HAMLIN                       ST
5800    TROOST                       AV
13300 W  RIVERSIDE                    DR
FLOWER                       ST
10600    LAUREL CANYON                BL
ROSE                         AV
14700    NORDHOFF                     ST
300 S  SEPULVEDA                    BL
5700    VESPER                       AV
MELROSE
LUANDA                       ST
600 E  107TH                        ST
8700    MENLO                        AV
10900    MOORPARK                     ST
700 W  7TH                          ST
100 S  NORMANDIE                    AV
17700    BESSEMER                     ST
5300    WALDO                        PL
700 S  LOS ANGELES                  ST
6400    FULTON                       AV
15TH                         ST
1500 W  17TH                         ST
7000    COSTELLO                     AV
5300 S  WESTERN                      AV
4500    AUGUST                       ST
1400 E  25TH                         ST
4500    PICKFORD                     ST
15500    RAYEN                        ST
5900    CAHILL                       AV
15700    MIDWOOD                      DR
20500    DEVONSHIRE                   ST
1500 W  ADAMS                        BL
11300    MISSISSIPPI                  AV
7800    BEVERLY                      BL
700 W  COLDEN                       AV
3400 S  LA CIENEGA                   BL
14000    TERRA BELLA                  ST
12500    STRATHERN                    ST
500 S  PARK VIEW                    ST
1800 W  SLAUSON                      AV
14600    MAGNOLIA                     BL
1300 N  LA BREA                      AV
13000    GLENOAKS                     BL
8100    MAMMOTH                      AV
19000    KITTRIDGE                    ST
HOOVER
4000 W  22ND                         PL
400 E  FLORENCE                     AV
12700    ENCINITAS                    AV
11300    PARMELEE                     AV
9500    ZELZAH                       AV
900 S  GRAMERCY                     PL
12700 W  JEFFERSON                    BL
6600    TROOST                       AV
7300    VISTA DEL MONTE              AV
4100    MENLO                        AV
6400    YORK                         BL
WESTERN                      BL
400 E  4TH                          ST
700 N  MANSFIELD                    AV
5100    KLUMP                        AV
1300    GABRIEL GARC                 ST
1700 W  58TH                         ST
2500    CINCINNATI                   ST
2700 W  OLYMPIC                      BL
6800 W  HOLLYWOOD                    BL
13100    FOUNTAIN PARK                DR
VAN NUYS
1000    FOOTE                        AV
22500 W  VENTURA                      BL
4600    LA MIRADA                    AV
21600    ROSCOE                       BL
5300 W  HOLLYWOOD                    BL
DEVONSHIRE                   ST
14600    SYLVAN                       ST
5200    BONNER                       AV
7600    CALVIN                       AV
1100 W  PACIFIC COAST                HY
CRENSHAW                     BL
17300    FIRMA                        CT
1500 E  115TH                        ST
1000    GAYLEY                       AV
200    HORIZON                      AV
103RD                        ST
1500 N  GAFFEY                       ST
1500    AMALFI                       DR
4300    BRIGHTON                     AV
6500    VAN NUYS                     BL
96TH                         ST
14200    ROSCOE                       BL
1600    WILSHIRE                     BL
3000    PALM GROVE                   AV
8100 S  BROADWAY
8300    LINCOLN                      BL
9400    SAN FERNANDO                 RD
113TH                        ST
16000    KNAPP                        ST
700 N  NORMANDIE                    AV
12000    PACIFIC                      AV
BURBANK                      BL
4700    NORELLE                      ST
500 S  ST ANDREWS                   PL
5100    WOODMAN                      AV
2000    LAS COLINAS                  AV
9700 S  HOOVER                       ST
SAN FERNANDO                 RD
1500 E  106TH                        ST
200 S  AVENUE 21
3400    BELLEVUE                     AV
900 S  MANHATTAN                    PL
12900    SUNBURST                     ST
400 E  WASHINGTON                   BL
6500    BECK                         AV
3900    HALLDALE                     AV
1900 S  WESTERN                      AV
1300    MIDVALE                      AV
10700    MAGNOLIA                     BL
2500    DALY                         ST
4200 W  SUNSET                       BL
10900    DENSMORE                     AV
66TH                         ST
4300    WILSHIRE                     BL
YUCCA                        ST
1400 N  VERMONT                      AV
1400 S  SHENANDOAH                   ST
600    IROLO                        ST
BROADWAY
5400    SALE                         AV
9700    AIRPORT                      BL
9000    DAVID                        AV
23RD                         ST
3800 W  1ST                          ST
100 N  BEAUDRY                      AV
12500    CHANDLER                     BL
1200 W  36TH                         PL
6400    CLEON                        AV
HOOVER
200 S  SYCAMORE                     AV
3300    GLEASON                      AV
9500    SANDUSKY                     AV
1300    PARK WESTERN                 DR
2000    ROSILLA                      PL
5000 S  FIGUEROA                     ST
4000 W  PICO                         BL
7200    CRENSHAW                     BL
500    WITMER                       ST
2200 S  WESTERN                      AV
7600 S  BROADWAY
1700    OCEAN FRONT WALK
7900    DEERING                      AV
22900 S  WESTERN                      AV
8800    WILLIS                       AV
3100    HYDE PARK                    BL
700 N  HILL                         ST
2200 W  24TH                         ST
1200    LODI                         PL
2900 E  CESAR E CHAVEZ               AV
900    PALMS                        BL
600 E  87TH                         ST
6700 W  SUNSET                       BL
14400    ORO GRANDE                   ST
500 S  SOTO                         ST
13100    BROMONT                      AV
1200    BLINN                        AV
CUMMINGS
12600    BROOKLAKE                    ST
5400    10TH                         AV
VERMONT                      AV
7300 W  MELROSE                      AV
ALHAMBRA
800 E  79TH                         ST
100 N  MARIPOSA                     AV
21100    SATICOY                      ST
11100    CHANDLER                     BL
8500    BELMAR                       AV
900 N  FRIES                        AV
1200    COURT                        ST
GRANVILLE
900 S  BROADWAY
100 S  BERENDO                      ST
11100    CHIMINEAS                    AV
11400    CULVER                       BL
11800    STANFORD                     AV
1200    ALAMEDA                      ST
8400    VAN NUYS                     BL
100 W  111TH                        ST
9700    AIRPORT                      BL
3900    GRIFFIN                      AV
5100    COLISEUM                     ST
600    SHATTO                       PL
8400    CEDROS                       AV
13200    OSBORNE                      ST
200 S  HOOVER                       ST
200 W  73RD                         ST
LINCOLN
100 S  NEW HAMPSHIRE                AV
8700    CANBY                        AV
1000 N  BERENDO                      ST
1700 E  111TH                        PL
600 N  MARIPOSA                     AV
20900    ROSCOE                       BL
900    SANBORN                      AV
00    WESTMINSTER                  AV
9TH
600 E  48TH                         ST
1500 W  MANCHESTER                   AV
400 N  ARDMORE                      AV
85TH                         ST
FOOTHILL
2700    SAN MARINO                   ST
3700    ALONZO                       AV
1000    GRAND VIEW                   ST
12100    VICTORY                      BL
AETNA
1500    CRENSHAW                     BL
2900    LOS FELIZ                    BL
800 W  145TH                        ST
300 E  9TH                          ST
02200 W  PICO                         BL
12900    FOOTHILL                     BL
4400 S  GRAMERCY                     PL
1500    ZUNIGA                       LN
6700 S  SEPULVEDA                    BL
1500 W  206TH                        ST
16600    VENTURA                      BL
4100    SANTA MONICA                 BL
11000    SANTA MONICA                 BL
9700    LAUREL CANYON                BL
4400    MENLO                        AV
MARENGO                      ST
SUNSET
800 S  CARONDELET                   ST
1200 W  84TH                         PL
100    BROAD                        AV
8TH                          ST
700 N  NORMANDIE                    AV
8800    MEMORY PARK                  AV
1800    SEIGNEUR                     AV
9000    BALBOA                       BL
3100    LAKE HOLLYWOOD               DR
20500    PARTHENIA                    ST
1100    VENICE                       BL
700 S  ALVARADO                     ST
BROADWAY
6200    LANKERSHIM                   BL
7600    ORION                        AV
13200    VICTORY                      BL
9200    RESEDA                       BL
4400    ROSEWOOD                     AV
6100    VINELAND                     AV
14600    PARTHENIA                    ST
300    BELMONT                      AV
1700 W  MARTIN LUTHER KING JR        BL
600 W  53RD                         ST
8900    VANALDEN                     AV
10400    MILWOOD                      AV
500 N  SPRING                       ST
BUDLONG
5900 W  SPELTHORNE                   LN
COLUMBUS                     AV
5TH
4400    PORTOLA                      AV
13600    FOOTHILL                     BL
300    ROSS                         PL
115TH                        ST
13400    FOOTHILL                     BL
12300    BRADDOCK                     DR
4100    LOS FELIZ                    BL
100 E  7TH                          ST
15000    NORDHOFF                     ST
VENICE
22300    VENTURA                      BL
4800    VALLEY                       BL
3800    HUGHES                       AV
3400    HUXLEY                       ST
700    MOUNT HOLYOKE                ST
21600    DEVONSHIRE                   ST
WILSHIRE
12700    ALBERS                       ST
1700    CAMINO PALMERO
1300 W  8TH                          ST
9200    OWENSMOUTH                   AV
10300    SHERMAN GROVE                AV
700    OXFORD                       AV
400    WORLD                        WY
10700 S  OLIVE                        ST
OLYMPIC
CALIFORNIA
14600    GLEDHILL                     ST
14400    KITTRIDGE                    ST
100 E  70TH                         ST
3100    GEORGE                       ST
2900    FRANCIS                      AV
600 N  HAYWORTH                     AV
2100 N  GAFFEY                       ST
900    4TH                          AV
52ND                         ST
5800 W  SUNSET                       BL
11000    LOUISE                       AV
WEST                         BL
9600    AIRPORT                      BL
4800    FOUNTAIN                     AV
1100 S  CLARK                        DR
10800    TUJUNGA CANYON               BL
UTAH                         ST
5400    HOLLYWOOD                    BL
6800    HAZELTINE                    AV
1600 S  CENTRAL                      AV
1100    ECHO PARK                    AV
1600    VINE                         ST
800 W  SEPULVEDA                    ST
200 E  AVENUE 28
2800 S  HOPE                         ST
25400 S  WESTERN                      AV
1500 W  MANCHESTER                   AV
1200 W  29TH                         ST
16000    COMMUNITY                    ST
10400    GLENOAKS                     BL
18200    KITTRIDGE                    ST
200 S  CARONDELET                   ST
400    CORONADO                     TR
15500    VALERIO                      ST
300    WITMER                       ST
1100 S  NORMANDIE                    AV
5500    HAROLD                       WY
100 N  MISSION                      RD
SLAUSON                      AV
1700 S  BERENDO                      ST
2900    WHITTIER                     BL
5300    LANKERSHIM                   BL
5TH                          ST
SHERMAN                      WY
7900    CLEON                        AV
11800    PASO ROBLES                  AV
16100    LASSEN                       ST
3600    CRENSHAW                     BL
100 W  PACIFIC COAST                HY
6200    AVALON                       BL
11000    RANDALL                      ST
3400    MARMION                      WY
5700 W  CENTURY                      BL
4200 W  SUNSET                       BL
10000    BARING CROSS                 ST
7800 W  TALBERT                      ST
1400    REXFORD                      DR
9000    CORBIN                       AV
1800    ACADEMY                      DR
4700 N  SEPULVEDA                    BL
22000    VANOWEN                      ST
1200    LONG BEACH                   AV
800 S  OLIVE                        ST
MELROSE                      AV
70TH                         ST
4700    CRYSTAL SPRINGS              DR
9800    ETIWANDA                     AV
1200    AVERILL                      AV
100 E  82ND                         ST
8800    NESTLE                       AV
7300 N  FIGUEROA                     ST
HUMBOLDT                     ST
7800    ISIS                         AV
200 E  82ND                         ST
1900 S  BROADWAY
11400    ALBERS                       ST
15100    MINNEHAHA                    ST
8900    RESEDA                       BL
8700    BAIRD                        AV
3200 W  JEFFERSON                    BL
13300    BURBANK                      BL
3300 W  8TH                          ST
13000    DRONFIELD                    AV
100 S  NEW HAMPSHIRE                AV
12500 W  JEFFERSON                    BL
5900    RIVERTON                     AV
2600 E  OLYMPIC                      BL
3RD                          ST
12800    ENCINITAS                    AV
11800    ROSCOE                       BL
8800    ETON                         AV
6200    BECK                         AV
7500    AVALON                       BL
3700 S  GRAMERCY                     PL
5600 W  SUNSET                       BL
55TH
800 W  103RD                        ST
11400    VICTORY                      BL
300 E  1ST                          ST
LAZARD
700 S  BIXEL                        ST
3600    FREDONIA                     DR
5200    VINELAND                     AV
17500    RAYMER                       ST
11900    VOSE                         ST
4600    HOOPER                       AV
10300 N  SEPULVEDA                    BL
14700    ERWIN                        ST
1100 S  WINDSOR                      BL
19700    VANOWEN                      ST
7500    LANKERSHIM                   BL
2000    JOHN S GIBSON                BL
600 W  91ST                         ST
18600    DELANO                       ST
900 W  88TH                         ST
VENTURA                      BL
10900    VENICE                       BL
10600 N  SEPULVEDA                    BL
2300    DALLAS                       ST
BEVERLY                      BL
MELROSE                      AV
100 S  MATHEWS                      ST
6500    INDEPENDENCE                 AV
500 S  SAN PEDRO                    ST
500    STANFORD                     AV
10100    LAUREL CANYON                BL
6500    HOMEWOOD                     AV
2600 N  FIGUEROA                     ST
CHASE
400 S  BURLINGTON                   AV
67TH
2600    ORCHARD                      AV
2800 S  VERMONT                      AV
4300    LAUREL CANYON                BL
4000    8TH                          AV
1200 S  FAIRFAX                      AV
MAIN
FOOTHILL                     BL
7TH                          ST
3500 S  LA CIENEGA                   BL
ARLINGTON                    AV
18400    PRAIRIE                      ST
900    GEORGIA                      ST
CENTURY
3800    POTOMAC                      AV
14700    STRATHERN                    ST
2500    WESTWOOD                     BL
300 S  ST ANDREWS                   PL
8800    CORBIN                       AV
20600    TRIBUNE                      ST
900    NOLDEN                       ST
APPLE
600    GAYLEY                       AV
EASTLAKE
13200 W  RIVERSIDE                    DR
23300    MULHOLLAND                   DR
500 S  FAIRFAX                      AV
14900    CHATSWORTH                   ST
1300 W  MANCHESTER                   AV
98TH                         ST
8700 W  3RD                          ST
800    MANITOBA                     ST
34TH                         ST
2400    BAGLEY                       AV
