Latitude,Longitude
34.0177,-118.3488
34.0127,-118.3525
34.2626,-118.4094
34.0449,-118.1943
34.0155,-118.3497
34.0127,-118.3525
34.0412,-118.2436
34.0073,-118.2941
34.1236,-118.4429
34.2618,-118.2937
33.9505,-118.3167
34.1631,-118.4662
34.0847,-118.3686
34.3102,-118.4371
33.9428,-118.4054
33.7243,-118.3013
34.1836,-118.4355
33.7334,-118.3056
33.9455,-118.2916
34.0568,-118.2578
34.1506,-118.4627
34.0531,-118.3941
34.0579,-118.2649
34.0349,-118.2959
34.1004,-118.3414
34.2001,-118.5055
34.0509,-118.3516
34.0536,-118.2455
34.0944,-118.3277
34.0199,-118.4125
33.7904,-118.2777
34.0917,-118.2741
34.0322,-118.2544
33.9974,-118.2761
34.0545,-118.2534
33.9943,-118.2652
34.2455,-118.5361
34.0093,-118.2521
33.8807,-118.2902
34.0335,-118.2619
34.1749,-118.5308
34.046,-118.2509
34.0203,-118.3467
34.1828,-118.5974
34.0993,-118.3092
34.0345,-118.2921
34.0246,-118.3054
34.153,-118.4383
34.0455,-118.3201
34.1685,-118.6038
34.0782,-118.3695
34.2549,-118.4193
34.1064,-118.3493
34.1145,-118.3312
34.0492,-118.2391
34.0458,-118.243
34.0079,-118.4318
34.2178,-118.373
33.9921,-118.4492
34.0525,-118.3964
34.0283,-118.5151
34.0998,-118.3468
34.0705,-118.2856
34.2131,-118.4584
34.0288,-118.4074
34.2559,-118.4378
34.0888,-118.3124
34.2707,-118.5345
34.2283,-118.4611
34.3232,-118.4695
34.2573,-118.5623
34.1769,-118.6425
34.1404,-118.3895
34.1681,-118.379
34.164,-118.4444
33.9343,-118.2826
34.0285,-118.2217
34.0921,-118.2084
33.7626,-118.2687
34.0621,-118.3385
34.0468,-118.3305
34.0339,-118.2012
34.0709,-118.2801
34.0379,-118.323
34.0457,-118.218
33.9764,-118.3236
34.1518,-118.462
34.0681,-118.2537
34.1599,-118.3758
34.0462,-118.2585
33.9628,-118.2739
34.0998,-118.3237
34.1993,-118.5386
33.931,-118.251
34.0239,-118.3351
34.2249,-118.3657
34.0075,-118.4472
34.0942,-118.2793
34.098,-118.3324
34.0432,-118.4685
34.0909,-118.2939
34.1753,-118.6015
34.0251,-118.3201
34.0668,-118.4547
34.0998,-118.3451
33.9382,-118.2869
34.0477,-118.3794
34.0491,-118.2016
34.0262,-118.2483
34.0421,-118.2469
34.0907,-118.3325
34.2427,-118.4512
34.12,-118.2589
34.1,-118.3113
34.017,-118.3477
34.201,-118.5797
33.7808,-118.2475
34.196,-118.4575
33.9492,-118.2739
34.0857,-118.4545
33.9891,-118.3158
34.2661,-118.4311
34.2131,-118.3954
34.0487,-118.2588
34.0222,-118.3227
34.0406,-118.2118
34.0599,-118.2731
34.2318,-118.4517
34.1069,-118.1834
33.7522,-118.3089
34.163,-118.3747
33.9525,-118.263
34.0484,-118.2676
34.2176,-118.5289
34.0561,-118.2653
33.9898,-118.2731
33.9276,-118.2826
33.7406,-118.2879
33.933,-118.2756
33.9483,-118.2695
34.0377,-118.2607
33.9747,-118.4287
34.0285,-118.2217
33.9987,-118.3002
34.0886,-118.2117
34.0998,-118.3324
34.2039,-118.5808
34.193,-118.5197
34.1867,-118.3851
34.0465,-118.2488
34.0224,-118.2749
34.2028,-118.6044
34.0905,-118.1696
34.1903,-118.4574
34.117,-118.2717
34.2012,-118.4596
34.0472,-118.3063
34.0039,-118.2617
33.9465,-118.2332
33.9713,-118.2739
34.2094,-118.5405
34.082,-118.213
34.2427,-118.6046
34.1975,-118.4911
34.1144,-118.2561
33.9954,-118.4745
33.9924,-118.4495
34.0475,-118.4763
34.06,-118.42
34.0619,-118.2369
34.0498,-118.3591
34.1172,-118.2092
34.0561,-118.302
34.1974,-118.5994
33.9993,-118.2432
34.0335,-118.3961
34.0432,-118.328
34.0481,-118.4408
34.2009,-118.5236
34.2404,-118.4099
34.0488,-118.2535
34.0264,-118.426
34.2717,-118.4012
34.0215,-118.1937
34.0838,-118.3614
33.779,-118.2795
34.0295,-118.3351
34.1623,-118.4793
34.0238,-118.3669
34.2737,-118.4117
34.0276,-118.3229
34.211,-118.6265
34.1675,-118.4236
34.1961,-118.4225
34.1092,-118.2713
33.9564,-118.309
34.0361,-118.5362
34.0926,-118.3212
34.0467,-118.2485
34.2592,-118.4025
33.932,-118.2826
34.2597,-118.3201
34.0816,-118.2686
33.7866,-118.3044
34.194,-118.4094
33.9834,-118.3134
33.9918,-118.4707
34.0217,-118.2161
34.2231,-118.4699
34.3205,-118.456
34.1328,-118.1981
34.0805,-118.2685
34.0491,-118.2916
33.9401,-118.2744
33.9887,-118.4747
34.1108,-118.3238
34.0692,-118.3472
34.2285,-118.4983
34.0449,-118.1943
34.2135,-118.3791
33.9786,-118.2717
33.9814,-118.3068
34.0137,-118.3435
34.2391,-118.6075
34.0476,-118.4565
34.0433,-118.5345
34.1649,-118.4465
34.0158,-118.3445
34.0386,-118.2693
34.0654,-118.3103
34.0276,-118.2391
34.2751,-118.5538
34.0943,-118.3415
34.2536,-118.5776
34.0599,-118.2731
34.0138,-118.2565
34.1841,-118.4693
34.0343,-118.4392
34.0653,-118.3183
34.1038,-118.3151
34.0361,-118.4277
33.9627,-118.2976
34.2612,-118.5023
34.1509,-118.6205
33.949,-118.3744
33.9965,-118.2811
34.1961,-118.4225
34.0284,-118.2846
34.0748,-118.2586
33.9432,-118.4013
34.1016,-118.3361
33.9427,-118.4052
33.9609,-118.309
33.9872,-118.3277
33.9609,-118.3156
34.2139,-118.6103
34.2048,-118.54
34.143,-118.3768
33.7433,-118.2857
34.0981,-118.3038
34.2121,-118.4021
34.0622,-118.3635
34.1001,-118.3735
34.0408,-118.2644
34.2225,-118.5634
34.0617,-118.4446
34.0133,-118.3486
33.9869,-118.4736
34.0908,-118.319
34.244,-118.5583
33.9888,-118.4417
34.045,-118.264
34.0502,-118.2406
33.9866,-118.425
34.2143,-118.5534
34.0632,-118.2771
34.1774,-118.5491
33.727,-118.3061
34.0762,-118.344
34.2398,-118.4003
34.1754,-118.6153
34.0888,-118.3124
34.1627,-118.3659
34.0936,-118.2299
33.741,-118.2838
34.0757,-118.2777
34.0309,-118.3121
33.9638,-118.2629
34.1667,-118.4042
34.2158,-118.4189
34.046,-118.251
33.9981,-118.3002
33.951,-118.287
33.9719,-118.3133
34.0151,-118.3472
34.1685,-118.6038
33.7667,-118.2431
34.2646,-118.4673
34.0676,-118.2202
34.0574,-118.2733
34.247,-118.4981
34.2095,-118.5956
34.0495,-118.3805
34.172,-118.3789
34.1522,-118.4138
34.0581,-118.2371
34.2083,-118.5768
33.9638,-118.2629
34.1847,-118.5441
34.1938,-118.5884
34.1831,-118.4523
34.0784,-118.2816
33.9539,-118.3805
34.2714,-118.2702
34.0557,-118.3868
34.174,-118.373
34.1839,-118.5244
34.026,-118.3471
33.7976,-118.2799
34.1197,-118.3759
33.9871,-118.3518
34.1595,-118.4269
34.0712,-118.3116
34.0473,-118.2
34.1722,-118.5011
33.7638,-118.2939
34.1693,-118.5184
33.9798,-118.2827
34.1847,-118.4422
34.048,-118.2577
34.106,-118.3686
34.1775,-118.5088
34.0508,-118.3111
33.9627,-118.309
33.9891,-118.3196
33.9736,-118.2915
34.1576,-118.4443
34.0581,-118.3009
34.0871,-118.3299
34.0401,-118.2533
34.2072,-118.4312
33.9527,-118.3177
34.1379,-118.3641
34.0437,-118.2652
33.9601,-118.2761
34.2249,-118.4792
34.2608,-118.4543
34.0532,-118.2494
33.7843,-118.2746
34.2523,-118.2874
34.1113,-118.1893
34.0728,-118.2917
34.0825,-118.2578
34.1381,-118.1874
34.0764,-118.2903
34.2247,-118.4677
34.1269,-118.3192
33.9332,-118.2522
34.0478,-118.2484
34.0526,-118.2979
34.0685,-118.246
34.274,-118.5022
34.0354,-118.4459
34.0674,-118.2929
34.0623,-118.344
34.0506,-118.3127
34.1904,-118.6059
34.0536,-118.2455
34.2048,-118.4468
33.9303,-118.2493
34.103,-118.3225
34.1794,-118.4009
34.2748,-118.5621
33.9164,-118.2827
34.0073,-118.298
34.0478,-118.2484
34.0775,-118.2653
34.0109,-118.3089
34.0859,-118.2741
34.048,-118.2577
34.2248,-118.4517
34.1486,-118.4052
34.0312,-118.2615
34.0198,-118.4049
34.0163,-118.3523
33.9935,-118.2478
33.7932,-118.2659
34.2936,-118.4609
33.9975,-118.4599
34.1687,-118.5244
34.1921,-118.4662
34.1564,-118.463
34.0244,-118.1993
33.9698,-118.2871
34.1687,-118.3866
34.0828,-118.2365
33.9921,-118.3108
34.1121,-118.2776
34.0473,-118.4768
34.2148,-118.5404
34.019,-118.2606
34.0728,-118.3656
34.1905,-118.6176
34.0784,-118.2816
33.9818,-118.3323
34.1858,-118.6533
34.1421,-118.223
34.0388,-118.2574
34.201,-118.5977
34.2247,-118.4709
34.0636,-118.3047
34.0282,-118.2136
34.1794,-118.4319
34.04,-118.2371
34.213,-118.3592
34.1507,-118.4422
34.0199,-118.2733
34.2796,-118.3046
33.9178,-118.2909
34.1675,-118.5226
34.1191,-118.4638
34.0331,-118.2476
33.937,-118.2302
33.7433,-118.2923
33.9655,-118.2853
34.098,-118.3623
33.9328,-118.2576
33.9547,-118.2564
33.9993,-118.2432
34.2148,-118.5404
34.2196,-118.4319
34.0458,-118.2009
33.7212,-118.2909
33.9717,-118.4281
34.1054,-118.2874
34.0562,-118.4423
34.0341,-118.4525
34.1685,-118.4433
33.9893,-118.2565
34.1922,-118.3659
34.0361,-118.2634
34.0087,-118.2866
34.0215,-118.2868
34.0303,-118.284
34.0287,-118.2915
33.9546,-118.3858
34.0429,-118.3329
34.2736,-118.4145
34.1504,-118.379
34.2231,-118.4699
34.0502,-118.254
34.2215,-118.4488
33.9565,-118.2904
34.1481,-118.3673
33.9868,-118.4451
33.9642,-118.2761
33.9507,-118.2461
34.0617,-118.3078
34.0182,-118.2824
34.0618,-118.2923
34.0457,-118.2947
34.0073,-118.298
34.0358,-118.5357
33.9335,-118.239
34.2631,-118.511
34.0454,-118.3072
34.1613,-118.3829
33.7895,-118.3043
34.2283,-118.547
34.0747,-118.3563
34.0563,-118.2374
34.2757,-118.5144
34.1245,-118.3235
34.0649,-118.3472
33.9564,-118.2739
34.0268,-118.2808
34.0467,-118.2427
34.2246,-118.5579
34.0304,-118.2915
33.7501,-118.3092
34.0908,-118.3157
34.0437,-118.2547
34.0527,-118.3241
34.18,-118.5386
33.9555,-118.2871
34.1016,-118.335
34.0037,-118.3214
34.1884,-118.5975
34.1668,-118.4445
34.053,-118.2649
34.1664,-118.5882
34.1936,-118.4166
34.0248,-118.4021
33.9154,-118.2894
34.2428,-118.4674
33.9647,-118.2673
34.113,-118.2055
34.0939,-118.2398
34.0337,-118.309
34.0651,-118.2116
33.9884,-118.3046
34.0128,-118.3447
34.0919,-118.3077
34.2314,-118.3973
34.1038,-118.3151
34.0577,-118.2891
34.2374,-118.4698
33.9762,-118.4629
34.0146,-118.2681
34.0407,-118.268
34.0363,-118.4446
34.0491,-118.2865
34.2593,-118.4225
34.0926,-118.2248
34.045,-118.2089
34.2643,-118.33
34.2217,-118.3965
34.2155,-118.4636
34.203,-118.4458
34.0212,-118.3781
34.2645,-118.6061
33.9906,-118.4657
33.9906,-118.2958
34.1414,-118.3686
33.8535,-118.2992
34.1749,-118.5352
34.2272,-118.5471
33.8831,-118.2913
34.0199,-118.3608
33.9767,-118.3838
34.0407,-118.2468
34.2027,-118.3745
34.0761,-118.3543
34.045,-118.2628
34.1405,-118.3702
33.9976,-118.467
34.2138,-118.4618
34.0545,-118.2976
34.0344,-118.3248
34.0582,-118.4422
34.0609,-118.2052
33.9596,-118.4476
34.0508,-118.2916
34.058,-118.2759
34.1933,-118.481
33.839,-118.3092
34.104,-118.1971
34.1738,-118.5262
33.9501,-118.2408
33.9825,-118.2673
34.116,-118.2057
34.1993,-118.5579
34.0326,-118.2341
34.0528,-118.4692
34.2875,-118.455
34.0478,-118.3267
34.0346,-118.2953
33.7232,-118.3126
33.9133,-118.2827
34.0323,-118.3964
34.0164,-118.298
34.1199,-118.2431
34.1732,-118.6152
34.0296,-118.3248
34.0493,-118.3367
34.2537,-118.477
34.0109,-118.3089
33.934,-118.2498
34.04,-118.3897
34.047,-118.395
34.1939,-118.4662
33.9479,-118.386
34.0763,-118.3054
34.1829,-118.536
34.2388,-118.4677
33.9872,-118.2576
34.0467,-118.2485
34.0137,-118.2565
33.7353,-118.299
34.0297,-118.3986
34.1088,-118.3215
34.0037,-118.3149
34.0203,-118.2598
33.9447,-118.309
34.0522,-118.2434
34.2211,-118.5099
33.7713,-118.2618
33.8403,-118.306
34.008,-118.3314
34.1,-118.3056
34.201,-118.6033
34.2155,-118.6407
34.1758,-118.3812
34.1067,-118.2344
34.0032,-118.2827
34.2048,-118.4659
34.0753,-118.3838
34.0447,-118.2864
34.1036,-118.3049
34.0577,-118.2981
34.0808,-118.2655
34.2131,-118.4584
34.2346,-118.3784
34.0423,-118.2595
34.0618,-118.2894
34.2973,-118.409
33.7206,-118.288
34.0776,-118.3273
34.0507,-118.2643
34.0379,-118.323
34.191,-118.3692
34.0812,-118.252
34.0349,-118.2959
34.0313,-118.3947
34.0155,-118.2931
33.9699,-118.4094
34.0268,-118.2808
34.0273,-118.3622
33.9656,-118.2651
34.1533,-118.4058
33.9472,-118.3909
34.0634,-118.3653
34.1052,-118.3375
33.7347,-118.2842
34.2065,-118.5955
34.1732,-118.6152
34.0436,-118.34
34.1386,-118.5525
34.2296,-118.3997
34.1702,-118.5843
33.9636,-118.3112
34.0333,-118.1946
34.1119,-118.1963
34.0709,-118.2941
34.2102,-118.5252
34.1392,-118.213
34.2645,-118.5907
34.1903,-118.4574
34.1923,-118.6059
34.0174,-118.3161
33.9829,-118.3338
33.9501,-118.2805
34.1137,-118.2353
34.0944,-118.3462
33.9688,-118.2652
33.9933,-118.3126
34.2011,-118.4642
34.0384,-118.5232
34.0343,-118.4478
34.2179,-118.4636
34.057,-118.4392
34.098,-118.342
34.0907,-118.3428
33.9447,-118.3068
34.1785,-118.4405
33.9756,-118.2813
34.0458,-118.2361
34.0661,-118.4385
33.9989,-118.4369
34.1731,-118.5239
34.062,-118.2804
34.0437,-118.2518
34.2433,-118.4245
34.0473,-118.2425
34.0421,-118.2879
33.942,-118.4095
34.0396,-118.4425
34.1738,-118.5407
34.1939,-118.536
34.0691,-118.2613
34.0999,-118.3643
34.048,-118.2577
34.2757,-118.5144
34.0799,-118.3025
34.0422,-118.4418
33.8213,-118.3064
34.0554,-118.3651
34.138,-118.4376
34.0541,-118.4407
34.0969,-118.2021
34.1809,-118.5485
34.2782,-118.5774
34.2831,-118.4042
33.9842,-118.4711
34.0496,-118.2677
33.9924,-118.2739
34.0481,-118.2507
34.0924,-118.2533
34.0376,-118.2166
34.2227,-118.5361
34.079,-118.3058
34.1649,-118.3746
33.9727,-118.4237
34.2012,-118.5342
34.0738,-118.4768
34.2177,-118.5303
34.2427,-118.6125
34.1005,-118.3141
34.0256,-118.3208
34.0489,-118.4232
33.707,-118.2939
34.1722,-118.3692
34.0609,-118.3824
34.0482,-118.2472
33.9529,-118.2739
34.2067,-118.3878
33.9846,-118.3279
34.0517,-118.2663
34.174,-118.3822
34.1938,-118.5884
34.1576,-118.3904
34.1684,-118.6021
34.2012,-118.4706
34.1052,-118.3333
33.9693,-118.285
33.9563,-118.3069
34.1034,-118.349
34.0811,-118.1916
34.057,-118.2437
34.0241,-118.2597
34.032,-118.3417
34.2666,-118.5463
34.0242,-118.3722
34.0467,-118.252
33.7817,-118.2667
34.0559,-118.3165
34.2206,-118.4982
33.9546,-118.2744
34.0141,-118.277
34.1867,-118.379
34.2029,-118.5928
33.9912,-118.2478
34.0276,-118.437
34.018,-118.2396
34.1884,-118.5884
34.1758,-118.5501
34.1994,-118.5555
34.0491,-118.2865
34.0436,-118.3164
34.0691,-118.2917
34.1667,-118.5244
34.0704,-118.463
34.0623,-118.3494
34.153,-118.4487
34.0527,-118.2398
34.1903,-118.3867
34.0885,-118.2474
33.9856,-118.2915
34.0439,-118.2752
34.0487,-118.245
34.1992,-118.5906
34.0037,-118.2959
34.2506,-118.4433
34.0301,-118.4229
33.7843,-118.2746
34.0674,-118.2753
34.0406,-118.2646
34.0632,-118.2694
34.0524,-118.3711
34.2374,-118.3964
34.014,-118.2801
34.156,-118.4662
33.9383,-118.2695
33.7915,-118.3028
34.0518,-118.2493
34.0193,-118.2885
34.0309,-118.2991
34.0033,-118.4345
34.0863,-118.3222
33.9172,-118.2895
33.9802,-118.3352
34.1402,-118.377
33.9536,-118.4441
33.9861,-118.2718
34.1903,-118.4574
34.0852,-118.186
33.9886,-118.4576
34.147,-118.4474
34.2153,-118.4519
33.723,-118.3129
34.0957,-118.2302
34.2684,-118.5149
34.2572,-118.4126
34.2234,-118.5932
34.1561,-118.4814
34.0453,-118.348
34.0522,-118.4378
34.0509,-118.3021
34.0982,-118.2874
34.1745,-118.5407
34.0296,-118.4125
34.0109,-118.333
33.9778,-118.4145
33.7865,-118.2726
34.045,-118.264
34.1975,-118.5186
34.061,-118.2775
34.0496,-118.3425
33.7731,-118.2749
34.0405,-118.247
33.9209,-118.287
33.9746,-118.3003
34.035,-118.4209
34.1705,-118.3822
33.9327,-118.2351
34.0868,-118.2991
34.0635,-118.2313
34.0908,-118.3013
34.1993,-118.5273
33.9883,-118.2915
34.098,-118.3517
34.0428,-118.4336
34.149,-118.4225
34.0634,-118.263
34.04,-118.2974
33.9583,-118.3932
34.174,-118.4279
34.026,-118.3015
34.2428,-118.2937
34.0183,-118.321
34.119,-118.4482
34.043,-118.5078
34.0037,-118.2609
33.9747,-118.2827
33.9801,-118.2871
34.0928,-118.3179
34.1887,-118.4198
34.0472,-118.313
33.9265,-118.2739
34.0676,-118.2102
33.9368,-118.2463
34.0251,-118.1995
33.9433,-118.2608
34.185,-118.6059
34.0753,-118.3837
33.9568,-118.429
34.0582,-118.2465
34.1522,-118.3615
34.0519,-118.2624
34.2203,-118.5656
34.0829,-118.2741
34.0183,-118.3536
34.0243,-118.2876
34.0501,-118.4601
34.0424,-118.2718
34.0846,-118.2892
34.0435,-118.2471
34.0187,-118.2118
34.1631,-118.4312
34.1613,-118.4008
34.0572,-118.3783
34.057,-118.2691
34.1847,-118.5441
33.9985,-118.2448
34.0737,-118.2144
34.2083,-118.5768
33.9624,-118.2895
34.0082,-118.274
34.0406,-118.2646
34.0593,-118.2749
34.2776,-118.4619
33.9633,-118.2783
34.0321,-118.258
34.1722,-118.5011
34.0907,-118.3363
34.0199,-118.3608
34.0615,-118.2412
34.0273,-118.298
34.1481,-118.3673
34.1938,-118.5534
34.098,-118.35
34.0162,-118.3651
34.2647,-118.4982
34.1016,-118.3391
34.2552,-118.4008
34.0297,-118.362
34.0188,-118.2051
34.1858,-118.3834
34.1497,-118.5636
34.194,-118.4119
34.09,-118.1678
34.0926,-118.3266
34.1785,-118.3754
34.023,-118.351
34.234,-118.5375
33.9574,-118.2564
34.1667,-118.4168
34.0837,-118.368
33.9857,-118.2628
33.819,-118.2996
34.0926,-118.3342
33.9719,-118.294
33.9429,-118.2652
34.0474,-118.2229
34.0499,-118.368
34.165,-118.6233
33.7361,-118.3077
34.12,-118.3815
34.0454,-118.3157
33.9996,-118.2915
34.058,-118.241
34.035,-118.2615
34.2212,-118.6375
33.7968,-118.3011
34.2003,-118.4002
34.1531,-118.4487
34.0782,-118.3695
34.0472,-118.2326
34.2752,-118.39
34.2733,-118.4202
34.2608,-118.4564
33.9237,-118.2915
34.1593,-118.5011
34.1033,-118.2351
34.1707,-118.5244
34.0364,-118.3601
33.9483,-118.2739
34.0606,-118.2144
34.0927,-118.2135
34.1687,-118.4003
33.9392,-118.2805
33.9728,-118.3046
34.2878,-118.5367
34.1488,-118.5306
34.069,-118.3128
33.951,-118.2806
34.2215,-118.4536
34.0709,-118.2942
34.0237,-118.3442
34.251,-118.4501
34.232,-118.5951
34.2491,-118.5727
34.0641,-118.248
33.8202,-118.2995
34.1186,-118.2404
34.1311,-118.1868
34.1792,-118.5904
34.0143,-118.4149
34.2506,-118.4433
34.0636,-118.2923
34.2544,-118.2873
33.975,-118.4002
34.088,-118.2571
34.2835,-118.4098
33.9562,-118.4356
34.0492,-118.4397
33.7928,-118.2922
34.1993,-118.5273
33.9918,-118.4707
34.1722,-118.4094
34.0711,-118.3079
34.1557,-118.3648
33.9644,-118.2842
34.1576,-118.4389
34.2489,-118.4078
34.0654,-118.3041
34.0897,-118.2769
34.0596,-118.2701
34.0559,-118.3042
34.0588,-118.2566
34.1078,-118.2545
34.0557,-118.444
34.0146,-118.313
34.0422,-118.3765
34.0648,-118.2559
34.0205,-118.4389
34.0835,-118.3734
34.0535,-118.2609
34.0175,-118.2574
34.0209,-118.2775
34.2381,-118.4967
34.0082,-118.2728
34.0617,-118.3087
34.0291,-118.3089
33.9862,-118.2794
34.3037,-118.418
34.1649,-118.3926
34.0078,-118.335
34.1095,-118.2958
34.1847,-118.4443
33.7106,-118.2917
34.0558,-118.2062
34.212,-118.5546
33.8481,-118.3041
34.2148,-118.3654
33.9337,-118.2556
34.0382,-118.2384
34.0627,-118.2782
34.0128,-118.3447
34.1721,-118.4362
34.1865,-118.6017
34.0899,-118.3223
33.9165,-118.2916
34.0473,-118.2
34.2557,-118.5023
34.2197,-118.6016
33.9433,-118.2541
33.9733,-118.3878
34.2071,-118.4298
34.0327,-118.3097
34.0561,-118.302
33.8831,-118.2913
34.2337,-118.463
34.0962,-118.3452
33.9737,-118.2918
34.2445,-118.4155
34.1538,-118.3092
34.1461,-118.484
34.0429,-118.4581
34.071,-118.3419
34.1758,-118.3746
33.8001,-118.2639
33.7945,-118.2437
34.1763,-118.3993
34.021,-118.208
34.0455,-118.2432
33.9357,-118.2762
34.104,-118.3449
34.2084,-118.5623
34.0498,-118.2754
34.0417,-118.2444
34.2166,-118.4627
34.0375,-118.2423
34.0561,-118.2375
34.0455,-118.3022
33.9505,-118.3167
34.0006,-118.289
34.1502,-118.4597
34.2085,-118.4052
34.1649,-118.3921
34.082,-118.1932
33.9876,-118.4647
34.2647,-118.4384
34.0349,-118.2436
34.0256,-118.3089
33.9304,-118.2518
34.0583,-118.3799
33.984,-118.4612
34.1615,-118.6311
33.9773,-118.2739
34.2106,-118.3703
34.0474,-118.4208
34.2031,-118.4313
34.1005,-118.3214
34.0862,-118.3051
34.0494,-118.3464
33.9867,-118.4268
34.0533,-118.2561
34.2048,-118.3703
34.2427,-118.4502
34.0962,-118.2072
34.0686,-118.3462
34.0326,-118.3405
34.1633,-118.4945
34.1225,-118.1818
34.1721,-118.4581
34.0407,-118.2427
34.1021,-118.2031
33.9374,-118.2717
33.9782,-118.2893
34.2105,-118.6167
34.0327,-118.3002
34.194,-118.3746
34.0828,-118.4348
34.0203,-118.3201
34.1434,-118.3975
33.9868,-118.4399
33.7401,-118.2945
33.9892,-118.2827
33.9923,-118.4348
34.1459,-118.4183
34.0536,-118.2411
34.0618,-118.2894
34.0468,-118.2078
34.0618,-118.299
33.9292,-118.2604
33.9913,-118.2435
34.0362,-118.3272
34.2747,-118.5032
34.0926,-118.3363
34.0675,-118.224
33.9814,-118.3158
34.2667,-118.4213
34.0258,-118.2775
34.0654,-118.3113
34.1685,-118.4662
34.0214,-118.2755
34.0431,-118.3482
34.0803,-118.3135
34.0382,-118.2432
34.1016,-118.3497
34.1576,-118.4923
34.0477,-118.2072
33.9546,-118.2763
33.9456,-118.3904
33.737,-118.2857
34.0451,-118.453
34.0527,-118.2696
33.9624,-118.2739
34.2615,-118.3088
34.0545,-118.2999
34.0818,-118.2856
34.0346,-118.3058
34.1395,-118.2163
34.1975,-118.4989
34.0078,-118.335
33.9728,-118.3221
34.0155,-118.4125
34.0186,-118.2657
33.981,-118.3352
33.7822,-118.2757
34.0446,-118.3867
34.0219,-118.1923
34.1088,-118.3215
34.0567,-118.2604
34.0283,-118.2822
34.1936,-118.4166
34.1578,-118.6045
34.0312,-118.4501
34.0037,-118.4335
34.0674,-118.2941
34.0634,-118.263
34.1941,-118.6402
33.9453,-118.3769
33.9833,-118.3046
34.218,-118.4688
34.0816,-118.3627
34.0359,-118.445
34.0484,-118.4544
34.227,-118.5907
34.0636,-118.3047
33.9568,-118.429
34.1144,-118.2561
34.0962,-118.3237
33.7844,-118.2733
34.2131,-118.4584
34.0488,-118.2483
34.1722,-118.4301
33.9502,-118.2608
34.035,-118.3427
33.9538,-118.2586
34.0376,-118.2166
34.2265,-118.4433
34.2146,-118.5317
34.0513,-118.2564
33.9515,-118.309
34.3125,-118.4246
33.9874,-118.2827
34.07,-118.1998
34.0675,-118.223
34.0308,-118.2744
34.117,-118.2788
34.2487,-118.4566
34.13,-118.1987
34.0473,-118.2916
34.2319,-118.4654
34.0488,-118.2518
33.9623,-118.294
34.0414,-118.5483
34.0184,-118.2822
33.949,-118.3744
34.1533,-118.5251
34.163,-118.4553
34.0308,-118.4559
33.9301,-118.2652
34.2031,-118.5011
34.029,-118.4541
33.9301,-118.2652
34.0398,-118.3414
34.0777,-118.3004
34.0761,-118.3594
34.2667,-118.4213
34.0991,-118.231
34.0314,-118.3998
33.9841,-118.3158
34.2029,-118.6016
34.194,-118.4094
34.2543,-118.3158
34.1342,-118.4486
34.0382,-118.2018
34.0737,-118.3091
34.2011,-118.4623
34.1545,-118.4552
34.1049,-118.2545
34.0356,-118.2243
34.0431,-118.2692
33.9934,-118.2412
34.1649,-118.4052
33.9837,-118.3216
34.0799,-118.3113
34.0545,-118.2842
34.21,-118.5228
33.7261,-118.3012
34.046,-118.5593
33.9516,-118.2553
34.2297,-118.5374
34.0434,-118.3888
34.089,-118.2114
34.072,-118.2039
34.1903,-118.4052
33.9925,-118.2565
34.0073,-118.3034
34.1884,-118.5975
33.9539,-118.3805
34.2012,-118.5469
33.964,-118.2739
33.9991,-118.404
34.2265,-118.4565
34.1035,-118.2033
34.0436,-118.5533
33.7797,-118.2676
34.0544,-118.3816
34.3202,-118.4711
34.2229,-118.4487
34.2611,-118.2869
34.0674,-118.2941
34.0655,-118.2765
34.1128,-118.2679
34.0416,-118.309
34.1938,-118.3757
34.0198,-118.3319
33.9873,-118.4403
34.1055,-118.3735
34.1939,-118.4815
34.0636,-118.2979
33.9746,-118.3188
34.1939,-118.4243
34.0734,-118.3765
34.0485,-118.3334
34.0452,-118.2534
34.2184,-118.4547
33.9779,-118.2937
34.0347,-118.2646
34.1746,-118.5198
34.1794,-118.4531
33.9508,-118.2396
34.1875,-118.5583
34.1367,-118.2713
33.9469,-118.2772
34.0388,-118.2574
34.0027,-118.4653
34.098,-118.3197
33.991,-118.3149
34.1667,-118.4662
34.2203,-118.5693
34.2785,-118.4051
34.0521,-118.217
34.0763,-118.2932
33.9374,-118.2826
34.174,-118.3719
34.2299,-118.5536
34.0847,-118.3686
34.035,-118.3338
34.0574,-118.2621
34.0642,-118.257
34.058,-118.2715
34.0604,-118.5028
34.1017,-118.3184
34.0323,-118.2556
34.2036,-118.3692
33.9749,-118.4281
33.9306,-118.2493
34.1785,-118.4094
34.0827,-118.2565
34.1015,-118.3417
34.0853,-118.3362
34.0453,-118.2499
34.0109,-118.2915
34.045,-118.2165
34.1685,-118.5777
34.1849,-118.4095
34.0784,-118.3766
34.0841,-118.1848
34.2427,-118.6021
33.7963,-118.2908
34.0102,-118.3404
33.9886,-118.4201
34.2897,-118.4005
34.0954,-118.2961
34.0092,-118.2872
34.1917,-118.5426
34.0871,-118.3732
34.2136,-118.5912
34.0497,-118.3582
33.7947,-118.2928
34.0907,-118.3384
33.7208,-118.3056
34.1985,-118.4488
34.0473,-118.2566
34.1729,-118.6123
34.0905,-118.1696
34.0057,-118.2697
34.2342,-118.4436
34.2047,-118.5792
